Arxiv	af08b7d2d18c11ea9a8facde48001122	Markov Chain Monte Carlo on Asymmetric GARCH Model Using the Adaptive  Construction Scheme	q-fin.CP	http://arxiv.org/abs/0909.1478v1
Arxiv	b0a11f58d18c11ea9a8facde48001122	Non-reversible Metropolis-Hastings	math.PR	http://arxiv.org/abs/1401.8087v4
Arxiv	b23ba00ed18c11ea9a8facde48001122	Two-Stage Metropolis-Hastings for Tall Data	stat.ME	http://arxiv.org/abs/1411.5653v3
Arxiv	b4b7e928d18c11ea9a8facde48001122	Quasi-Newton particle Metropolis-Hastings	stat.CO	http://arxiv.org/abs/1502.03656v2
Arxiv	b6540afad18c11ea9a8facde48001122	Automatic Inference for Inverting Software Simulators via Probabilistic  Programming	stat.ML	http://arxiv.org/abs/1506.00308v1
Arxiv	ba2b94ead18c11ea9a8facde48001122	Getting Started with Particle Metropolis-Hastings for Inference in  Nonlinear Dynamical Models	stat.CO	http://arxiv.org/abs/1511.01707v8
Arxiv	bd2fd03ed18c11ea9a8facde48001122	On the Poisson equation for Metropolis-Hastings chains	math.PR	http://arxiv.org/abs/1511.07464v2
Arxiv	bfc6f2b4d18c11ea9a8facde48001122	Low Rank Independence Samplers in Bayesian Inverse Problems	math.NA	http://arxiv.org/abs/1609.07180v3
Arxiv	c5311298d18c11ea9a8facde48001122	Pseudo-marginal Metropolis--Hastings using averages of unbiased  estimators	stat.ME	http://arxiv.org/abs/1610.09788v1
Arxiv	c752e6fad18c11ea9a8facde48001122	Accelerating Metropolis-Hastings algorithms: Delayed acceptance with  prefetching	stat.CO	http://arxiv.org/abs/1406.2660v1
Arxiv	ca0d3c7ed18c11ea9a8facde48001122	WarpLDA: a Cache Efficient O(1) Algorithm for Latent Dirichlet  Allocation	stat.ML	http://arxiv.org/abs/1510.08628v2
Arxiv	cc7d6470d18c11ea9a8facde48001122	Constructing Metropolis-Hastings proposals using damped BFGS updates	stat.CO	http://arxiv.org/abs/1801.01243v2
Arxiv	cf350592d18c11ea9a8facde48001122	Fast and accurate approximation of the full conditional for gamma shape  parameters	stat.CO	http://arxiv.org/abs/1802.01610v2
Arxiv	d2e04742d18c11ea9a8facde48001122	Monte Carlo sampling in diffusive dynamical systems	cond-mat.stat-mech	http://arxiv.org/abs/1804.06698v1
Arxiv	d475bc68d18c11ea9a8facde48001122	Two Metropolis-Hastings algorithms for posterior measures with  non-Gaussian priors in infinite dimensions	stat.CO	http://arxiv.org/abs/1804.07833v4
Arxiv	db54ebf8d18c11ea9a8facde48001122	Rademacher complexity for Markov chains : Applications to kernel  smoothing and Metropolis-Hasting	math.ST	http://arxiv.org/abs/1806.02107v2
Arxiv	dd6403ded18c11ea9a8facde48001122	Fast Mixing of Metropolis-Hastings with Unimodal Targets	math.PR	http://arxiv.org/abs/1806.07047v1
Arxiv	df62795ed18c11ea9a8facde48001122	Correlated pseudo-marginal Metropolis-Hastings using quasi-Newton  proposals	stat.CO	http://arxiv.org/abs/1806.09780v2
Arxiv	e38ca932d18c11ea9a8facde48001122	Invertible Particle Flow-based Sequential MCMC with extension to  Gaussian Mixture noise models	stat.ME	http://arxiv.org/abs/1807.02535v3
Arxiv	e52a7c88d18c11ea9a8facde48001122	A fast Metropolis-Hastings method for generating random correlation  matrices	stat.CO	http://arxiv.org/abs/1809.00351v1
Arxiv	e6c24fbcd18c11ea9a8facde48001122	Spectral gaps and error estimates for infinite-dimensional  Metropolis-Hastings with non-Gaussian priors	math.PR	http://arxiv.org/abs/1810.00297v2
Arxiv	e925f3c6d18c11ea9a8facde48001122	Metropolis-Hastings view on variational inference and adversarial  training	stat.ML	http://arxiv.org/abs/1810.07151v2
Arxiv	ed4413ded18c11ea9a8facde48001122	CGMH: Constrained Sentence Generation by Metropolis-Hastings Sampling	cs.CL	http://arxiv.org/abs/1811.10996v1
Arxiv	ef984862d18c11ea9a8facde48001122	Metropolis-Hastings Generative Adversarial Networks	stat.ML	http://arxiv.org/abs/1811.11357v2
Arxiv	f974d616d18c11ea9a8facde48001122	Precision Annealing Monte Carlo Methods for Statistical Data  Assimilation: Metropolis-Hastings Procedures	stat.CO	http://arxiv.org/abs/1901.04598v1
Arxiv	fe666da6d18c11ea9a8facde48001122	Unbiased Smoothing using Particle Independent Metropolis-Hastings	stat.CO	http://arxiv.org/abs/1902.01781v1
Arxiv	00ce7d40d18d11ea9a8facde48001122	A Single SMC Sampler on MPI that Outperforms a Single MCMC Sampler	stat.CO	http://arxiv.org/abs/1905.10252v1
Arxiv	03a02ac8d18d11ea9a8facde48001122	A Pseudo-Marginal Metropolis-Hastings Algorithm for Estimating  Generalized Linear Models in the Presence of Missing Data	stat.ME	http://arxiv.org/abs/1907.09090v1
Arxiv	06f4457ed18d11ea9a8facde48001122	Universality of the Langevin diffusion as scaling limit of a family of  Metropolis-Hastings processes I: fixed dimension	math.PR	http://arxiv.org/abs/1907.10318v2
Arxiv	08ec79f0d18d11ea9a8facde48001122	Mini-batch Metropolis-Hastings MCMC with Reversible SGLD Proposal	stat.ML	http://arxiv.org/abs/1908.02910v2
Arxiv	0b744842d18d11ea9a8facde48001122	Approximate Sampling using an Accelerated Metropolis-Hastings based on  Bayesian Optimization and Gaussian Processes	cs.LG	http://arxiv.org/abs/1910.09347v1
Arxiv	0e28414cd18d11ea9a8facde48001122	On the Theoretical Properties of the Exchange Algorithm	stat.CO	http://arxiv.org/abs/2005.09235v3
Arxiv	10785b76d18d11ea9a8facde48001122	Asymptotically Optimal Exact Minibatch Metropolis-Hastings	cs.LG	http://arxiv.org/abs/2006.11677v2
Arxiv	1311edc0d18d11ea9a8facde48001122	Comparison of asymptotic variances of inhomogeneous Markov chains with  application to Markov chain Monte Carlo methods	stat.ME	http://arxiv.org/abs/1307.3719v4
Arxiv	14a7c704d18d11ea9a8facde48001122	An extended space approach for particle Markov chain Monte Carlo methods	stat.ME	http://arxiv.org/abs/1406.5795v2
Arxiv	1886f980d18d11ea9a8facde48001122	Log-concave sampling: Metropolis-Hastings algorithms are fast	stat.ML	http://arxiv.org/abs/1801.02309v4
Arxiv	1c28a3ead18d11ea9a8facde48001122	Optimal scaling for partially updating MCMC algorithms	math.PR	http://arxiv.org/abs/math/0607054v1
Arxiv	1dbe1d16d18d11ea9a8facde48001122	Harris recurrence of Metropolis-within-Gibbs and trans-dimensional  Markov chains	math.PR	http://arxiv.org/abs/math/0702412v1
Arxiv	1f538a26d18d11ea9a8facde48001122	A shrinkage-thresholding Metropolis adjusted Langevin algorithm for  Bayesian variable selection	math.ST	http://arxiv.org/abs/1312.5658v3
Arxiv	21c867f4d18d11ea9a8facde48001122	Adaptive Component-wise Multiple-Try Metropolis Sampling	stat.CO	http://arxiv.org/abs/1603.03510v2
Arxiv	23f70dc8d18d11ea9a8facde48001122	A Parallel Evolutionary Multiple-Try Metropolis Markov Chain Monte Carlo  Algorithm for Sampling Spatial Partitions	stat.CO	http://arxiv.org/abs/2007.11461v1
Arxiv	2d9b1252d18d11ea9a8facde48001122	Faster Walks in Graphs: A $\tilde O(n^2)$ Time-Space Trade-off for  Undirected s-t Connectivity	cs.DS	http://arxiv.org/abs/1204.1136v3
Arxiv	300f7384d18d11ea9a8facde48001122	Group Importance Sampling for Particle Filtering and MCMC	stat.CO	http://arxiv.org/abs/1704.02771v4
Arxiv	3402d026d18d11ea9a8facde48001122	Practical drift conditions for subgeometric rates of convergence	math.PR	http://arxiv.org/abs/math/0407122v1
Arxiv	3598bdf6d18d11ea9a8facde48001122	A New Technique for Sampling Multi-Modal Distributions	physics.comp-ph	http://arxiv.org/abs/physics/9903044v1
Arxiv	38a03c86d18d11ea9a8facde48001122	Ring Identification and Pattern Recognition in Ring Imaging Cherenkov  (RICH) Detectors	physics.ins-det	http://arxiv.org/abs/physics/0508034v1
Arxiv	3a34d5fcd18d11ea9a8facde48001122	Variance bounding Markov chains	math.PR	http://arxiv.org/abs/0806.2747v1
Arxiv	3bc93b1ad18d11ea9a8facde48001122	Parallel hierarchical sampling: a practical multiple-chains sampler for  Bayesian model selection	stat.CO	http://arxiv.org/abs/0812.1484v1
Arxiv	3e3d4288d18d11ea9a8facde48001122	An Adaptive Markov Chain Monte Carlo Method for GARCH Model	q-fin.CP	http://arxiv.org/abs/0901.0992v1
